Num_Acc,code_insee,gravite
202400006219,92064,BlesseLeger
202400006220,78431,BlesseLeger
202400006221,92063,BlesseLeger
202400006222,62178,BlesseLeger
202400006223,78646,BlesseLeger
202400006224,92050,BlesseLeger
202400006225,57143,BlesseHospitalise
202400006226,74012,BlesseLeger
202400006227,92050,BlesseLeger
202400006228,54482,BlesseLeger
202400006229,74012,BlesseLeger
202400006230,92050,BlesseLeger
202400006231,51454,BlesseLeger
202400006232,74012,BlesseLeger
202400006233,92040,BlesseLeger
202400006234,51454,BlesseLeger
202400006235,97415,Tue
202400006236,74010,Tue
202400006237,95487,BlesseLeger
202400006238,51172,BlesseLeger
202400006239,74010,BlesseHospitalise
202400006240,31446,BlesseHospitalise
202400006241,51454,BlesseHospitalise
202400006242,50502,BlesseHospitalise
202400006243,74010,BlesseLeger
202400006244,44193,Tue
202400006245,49007,BlesseHospitalise
202400006246,81101,Tue
202400006247,49007,BlesseLeger
202400006248,49007,BlesseHospitalise
202400006249,11397,Tue
202400006250,42044,BlesseLeger
202400006251,38169,BlesseLeger
202400006252,89464,BlesseLeger
202400006253,61230,BlesseLeger
202400006254,37261,BlesseLeger
202400006255,86281,BlesseHospitalise
202400006256,33519,Tue
202400006257,31232,BlesseHospitalise
202400006258,37261,BlesseLeger
202400006259,14488,BlesseLeger
202400006260,37214,BlesseLeger
202400006261,15215,BlesseLeger
202400006262,80799,BlesseHospitalise
202400006263,01163,BlesseHospitalise
202400006264,35281,BlesseLeger
202400006265,69034,Tue
202400006266,35238,BlesseHospitalise
202400006267,72125,Tue
202400006268,91235,BlesseLeger
202400006269,35238,BlesseLeger
202400006270,07199,BlesseHospitalise
202400006271,91689,BlesseLeger
202400006272,34172,BlesseLeger
202400006273,91521,BlesseLeger
202400006274,07327,BlesseHospitalise
202400006275,31555,BlesseLeger
202400006276,30170,Tue
202400006277,31555,BlesseHospitalise
202400006278,76684,Tue
202400006279,92047,BlesseLeger
202400006280,31433,BlesseLeger
202400006281,27229,BlesseLeger
202400006282,06152,BlesseHospitalise
202400006283,92064,BlesseLeger
202400006284,27229,BlesseLeger
202400006285,26058,Tue
202400006286,78007,BlesseLeger
202400006287,13040,BlesseHospitalise
202400006288,25547,BlesseHospitalise
202400006289,78089,BlesseLeger
202400006290,95604,BlesseLeger
202400006291,66180,BlesseHospitalise
202400006292,22113,BlesseLeger
202400006293,18279,BlesseHospitalise
202400006294,34166,BlesseHospitalise
202400006295,93006,BlesseLeger
202400006296,83065,BlesseHospitalise
202400006297,14366,BlesseLeger
202400006298,98735,BlesseLeger
202400006299,13056,BlesseHospitalise
202400006300,13094,BlesseLeger
202400006301,13203,BlesseHospitalise
202400006302,97409,BlesseLeger
202400006303,13005,BlesseLeger
202400006304,97409,BlesseLeger
202400006305,50139,BlesseHospitalise
202400006306,09207,BlesseLeger
202400006307,97407,BlesseLeger
202400006308,59139,BlesseHospitalise
202400006309,06088,BlesseLeger
202400006310,06088,Tue
202400006311,13043,BlesseLeger
202400006312,97302,BlesseLeger
202400006313,33063,BlesseLeger
202400006314,06069,BlesseLeger
202400006315,33080,BlesseLeger
202400006316,97302,BlesseLeger
202400006317,06027,BlesseLeger
202400006318,97302,BlesseLeger
202400006319,75117,BlesseLeger
202400006320,91661,BlesseLeger
202400006321,69386,BlesseLeger
202400006322,75116,BlesseLeger
202400006323,75106,BlesseLeger
202400006324,92025,BlesseLeger
202400006325,69383,BlesseLeger
202400006326,75119,BlesseLeger
202400006327,69387,BlesseLeger
202400006328,92036,BlesseLeger
202400006329,75118,BlesseLeger
202400006330,75116,BlesseLeger
202400006331,92025,BlesseHospitalise
202400006332,97213,BlesseLeger
202400006333,75116,BlesseLeger
202400006334,78007,BlesseLeger
202400006335,97213,BlesseHospitalise
202400006336,75115,BlesseLeger
202400006337,78423,BlesseLeger
202400006338,92023,BlesseLeger
202400006339,75113,BlesseLeger
202400006340,93006,BlesseLeger
202400006341,97213,BlesseLeger
202400006342,75113,BlesseLeger
202400006343,93048,BlesseLeger
202400006344,97209,BlesseLeger
202400006345,75117,BlesseLeger
202400006346,93027,BlesseLeger
202400006347,97113,BlesseLeger
202400006348,75108,BlesseLeger
202400006349,93010,BlesseLeger
202400006350,75107,BlesseLeger
202400006351,91570,BlesseHospitalise
202400006352,75107,BlesseLeger
202400006353,95572,BlesseLeger
202400006354,75112,BlesseLeger
202400006355,75101,BlesseLeger
202400006356,91064,BlesseLeger
202400006357,77288,Tue
202400006358,75104,BlesseLeger
202400006359,91114,BlesseLeger
202400006360,76565,BlesseLeger
202400006361,94081,BlesseLeger
202400006362,73107,Tue
202400006363,91687,BlesseLeger
202400006364,73315,Tue
202400006365,94067,BlesseLeger
202400006366,73213,BlesseHospitalise
202400006367,91027,BlesseLeger
202400006368,94078,BlesseLeger
202400006369,94073,BlesseLeger
202400006370,73100,BlesseLeger
202400006371,89024,BlesseHospitalise
202400006372,94028,BlesseHospitalise
202400006373,74031,BlesseHospitalise
202400006374,87085,BlesseLeger
202400006375,94048,BlesseLeger
202400006376,93029,BlesseHospitalise
202400006377,84007,BlesseLeger
202400006378,93059,BlesseLeger
202400006379,93029,BlesseLeger
202400006380,84007,BlesseLeger
202400006381,93001,BlesseLeger
202400006382,93029,BlesseLeger
202400006383,93066,BlesseLeger
202400006384,84007,BlesseLeger
202400006385,93015,BlesseLeger
202400006386,93029,BlesseHospitalise
202400006387,83137,BlesseLeger
202400006388,93014,BlesseLeger
202400006389,93029,BlesseLeger
202400006390,83137,BlesseLeger
202400006391,92022,BlesseLeger
202400006392,83103,BlesseHospitalise
202400006393,93029,BlesseLeger
202400006394,92050,BlesseLeger
202400006395,93029,BlesseLeger
202400006396,80021,BlesseLeger
202400006397,92036,BlesseLeger
202400006398,93013,BlesseLeger
202400006399,92025,BlesseLeger
202400006400,92024,BlesseHospitalise
202400006401,93029,BlesseLeger
202400006402,78418,BlesseLeger
202400006403,92024,BlesseLeger
202400006404,93029,BlesseHospitalise
202400006405,78297,BlesseLeger
202400006406,92019,BlesseLeger
202400006407,13214,Tue
202400006408,92012,BlesseLeger
202400006409,54285,BlesseHospitalise
202400006410,72181,BlesseLeger
202400006411,13215,BlesseLeger
202400006412,57677,BlesseHospitalise
202400006413,13056,BlesseLeger
202400006414,95487,BlesseHospitalise
202400006415,71270,BlesseLeger
202400006416,13005,BlesseLeger
202400006417,71556,BlesseLeger
202400006418,65340,BlesseHospitalise
202400006419,71153,BlesseLeger
202400006420,13215,BlesseLeger
202400006421,62677,BlesseHospitalise
202400006422,59164,BlesseHospitalise
202400006423,13071,BlesseLeger
202400006424,69266,BlesseLeger
202400006425,11049,BlesseHospitalise
202400006426,63236,BlesseHospitalise
202400006427,63076,BlesseLeger
202400006428,69029,BlesseLeger
202400006429,12043,BlesseHospitalise
202400006430,34223,BlesseLeger
202400006431,31537,BlesseHospitalise
202400006432,69091,BlesseLeger
202400006433,02795,BlesseHospitalise
202400006434,67482,BlesseLeger
202400006435,14174,BlesseHospitalise
202400006436,07317,BlesseLeger
202400006437,66136,BlesseLeger
202400006438,24316,BlesseHospitalise
202400006439,85020,Tue
202400006440,27467,BlesseHospitalise
202400006441,66136,BlesseLeger
202400006442,28264,BlesseLeger
202400006443,98734,BlesseHospitalise
202400006444,66136,BlesseLeger
202400006445,72328,BlesseLeger
202400006446,97307,BlesseHospitalise
202400006447,66136,BlesseLeger
202400006448,34255,BlesseHospitalise
202400006449,64260,BlesseLeger
202400006450,64237,BlesseLeger
202400006451,64445,BlesseLeger
202400006452,64122,BlesseLeger
202400006453,64102,BlesseLeger
202400006454,64140,BlesseHospitalise
202400006455,64102,BlesseLeger
202400006456,64024,BlesseLeger
202400006457,62525,BlesseHospitalise
202400006458,59599,BlesseLeger
202400006459,59599,BlesseLeger
202400006460,59560,BlesseLeger
202400006461,57221,BlesseHospitalise
202400006462,56260,BlesseLeger
202400006463,54395,BlesseLeger
202400006464,54280,BlesseLeger
202400006465,51454,BlesseLeger
202400006466,50129,BlesseHospitalise
202400006467,49007,BlesseLeger
202400006468,48095,BlesseLeger
202400006469,47027,BlesseLeger
202400006470,36159,BlesseLeger
202400006471,64519,BlesseHospitalise
202400006472,36005,BlesseLeger
202400006473,35278,BlesseHospitalise
202400006474,07013,BlesseLeger
202400006475,40068,BlesseLeger
202400006476,24261,BlesseHospitalise
202400006477,34301,BlesseLeger
202400006478,24156,BlesseHospitalise
202400006479,28364,BlesseHospitalise
202400006480,68300,BlesseLeger
202400006481,34172,BlesseLeger
202400006482,91132,BlesseLeger
202400006483,06088,BlesseLeger
202400006484,51518,Tue
202400006485,34172,BlesseLeger
202400006486,45067,BlesseLeger
202400006487,34172,BlesseLeger
202400006488,38035,BlesseHospitalise
202400006489,60482,BlesseHospitalise
202400006490,34032,Tue
202400006491,13076,BlesseHospitalise
202400006492,13035,BlesseLeger
202400006493,33063,BlesseLeger
202400006494,13097,BlesseLeger
202400006495,33522,BlesseLeger
202400006496,71491,BlesseLeger
202400006497,73285,BlesseHospitalise
202400006498,38484,BlesseLeger
202400006499,01142,BlesseLeger
202400006500,46174,BlesseLeger
202400006501,33009,BlesseLeger
202400006502,56237,BlesseHospitalise
202400006503,59126,BlesseLeger
202400006504,31555,BlesseLeger
202400006505,69286,BlesseLeger
202400006506,31555,BlesseHospitalise
202400006507,27229,BlesseLeger
202400006508,33249,BlesseLeger
202400006509,27229,BlesseLeger
202400006510,91521,BlesseLeger
202400006511,22278,Tue
202400006512,19031,BlesseHospitalise
202400006513,91064,BlesseLeger
202400006514,15014,BlesseLeger
202400006515,91103,BlesseLeger
202400006516,14557,BlesseLeger
202400006517,94021,BlesseLeger
202400006518,14118,BlesseLeger
202400006519,91286,BlesseLeger
202400006520,91521,BlesseLeger
202400006521,14118,BlesseLeger
202400006522,84031,BlesseLeger
202400006523,97411,BlesseLeger
202400006524,13039,BlesseHospitalise
202400006525,44114,BlesseLeger
202400006526,97302,BlesseLeger
202400006527,13204,BlesseLeger
202400006528,84062,BlesseLeger
202400006529,50626,BlesseLeger
202400006530,69381,BlesseLeger
202400006531,13201,Tue
202400006532,50549,BlesseLeger
202400006533,95539,BlesseLeger
202400006534,11069,BlesseLeger
202400006535,17299,BlesseHospitalise
202400006536,11069,BlesseLeger
202400006537,95280,BlesseLeger
202400006538,35222,Tue
202400006539,91333,BlesseLeger
202400006540,10387,BlesseLeger
202400006541,44109,BlesseLeger
202400006542,44114,BlesseLeger
202400006543,91122,BlesseLeger
202400006544,09207,BlesseLeger
202400006545,44162,BlesseLeger
202400006546,08105,BlesseLeger
202400006547,91589,BlesseLeger
202400006548,44109,BlesseLeger
202400006549,07102,BlesseLeger
202400006550,44109,BlesseLeger
202400006551,91027,BlesseLeger
202400006552,06069,BlesseLeger
202400006553,44162,BlesseLeger
202400006554,91223,BlesseLeger
202400006555,02408,BlesseHospitalise
202400006556,44109,BlesseLeger
202400006557,75119,BlesseLeger
202400006558,44109,BlesseLeger
202400006559,89024,BlesseHospitalise
202400006560,75115,BlesseLeger
202400006561,44109,BlesseLeger
202400006562,87085,BlesseHospitalise
202400006563,75106,BlesseLeger
202400006564,75117,BlesseLeger
202400006565,44109,BlesseLeger
202400006566,44162,BlesseLeger
202400006567,78650,BlesseLeger
202400006568,75115,BlesseLeger
202400006569,44184,BlesseLeger
202400006570,75114,BlesseLeger
202400006571,25558,Tue
202400006572,44162,BlesseLeger
202400006573,77288,BlesseHospitalise
202400006574,44020,BlesseLeger
202400006575,75113,BlesseLeger
202400006576,44162,BlesseLeger
202400006577,77114,BlesseLeger
202400006578,75112,BlesseLeger
202400006579,97213,Tue
202400006580,77132,BlesseLeger
202400006581,75111,BlesseLeger
202400006582,71040,BlesseLeger
202400006583,75110,BlesseLeger
202400006584,69091,BlesseLeger
202400006585,88383,BlesseLeger
202400006586,76540,BlesseLeger
202400006587,75108,BlesseLeger
202400006588,71270,BlesseLeger
202400006589,75115,BlesseLeger
202400006590,88364,BlesseLeger
202400006591,69276,BlesseLeger
202400006592,88447,BlesseHospitalise
202400006593,75104,BlesseLeger
202400006594,88347,BlesseLeger
202400006595,69091,BlesseLeger
202400006596,94046,BlesseLeger
202400006597,88358,Tue
202400006598,67365,BlesseLeger
202400006599,88350,BlesseHospitalise
202400006600,94041,BlesseLeger
202400006601,67482,BlesseHospitalise
202400006602,31555,BlesseHospitalise
202400006603,66136,BlesseLeger
202400006604,95313,BlesseHospitalise
202400006605,94073,BlesseLeger
202400006606,66136,BlesseHospitalise
202400006607,47157,Tue
202400006608,94022,BlesseLeger
202400006609,44109,BlesseLeger
202400006610,66136,BlesseLeger
202400006611,93066,BlesseLeger
202400006612,74012,BlesseLeger
202400006613,66136,Tue
202400006614,74012,BlesseLeger
202400006615,54395,BlesseLeger
202400006616,93006,BlesseLeger
202400006617,54495,BlesseLeger
202400006618,14228,BlesseLeger
202400006619,93001,BlesseLeger
202400006620,97415,Tue
202400006621,92063,BlesseLeger
202400006622,54395,BlesseLeger
202400006623,2B188,Tue
202400006624,92050,BlesseLeger
202400006625,51454,BlesseLeger
202400006626,03310,BlesseHospitalise
202400006627,83054,BlesseHospitalise
202400006628,49007,BlesseLeger
202400006629,92050,BlesseLeger
202400006630,23096,BlesseLeger
202400006631,49007,BlesseLeger
202400006632,92050,BlesseLeger
202400006633,19019,BlesseHospitalise
202400006634,13112,Tue
202400006635,45234,BlesseLeger
202400006636,92044,BlesseLeger
202400006637,44190,BlesseLeger
202400006638,92025,BlesseLeger
202400006639,13071,BlesseLeger
202400006640,92024,BlesseLeger
202400006641,14085,BlesseLeger
202400006642,37122,BlesseLeger
202400006643,39063,BlesseHospitalise
202400006644,30060,BlesseLeger
202400006645,63113,BlesseLeger
202400006646,35238,BlesseLeger
202400006647,83043,Tue
202400006648,13056,Tue
202400006649,06149,Tue
202400006650,35115,BlesseLeger
202400006651,13202,Tue
202400006652,13085,BlesseLeger
202400006653,34032,BlesseHospitalise
202400006654,76487,BlesseHospitalise
202400006655,13211,BlesseLeger
202400006656,97412,BlesseHospitalise
202400006657,33522,BlesseLeger
202400006658,01443,BlesseLeger
202400006659,33281,BlesseLeger
202400006660,97233,BlesseHospitalise
202400006661,83096,BlesseLeger
202400006662,28006,Tue
202400006663,33529,BlesseLeger
202400006664,98805,BlesseHospitalise
202400006665,31555,BlesseLeger
202400006666,62804,BlesseHospitalise
202400006667,38563,Tue
202400006668,30007,BlesseLeger
202400006669,57150,Tue
202400006670,97407,BlesseLeger
202400006671,19105,Tue
202400006672,27681,BlesseLeger
202400006673,27375,BlesseLeger
202400006674,91692,BlesseLeger
202400006675,27229,BlesseLeger
202400006676,73030,BlesseHospitalise
202400006677,65409,BlesseHospitalise
202400006678,78384,BlesseLeger
202400006679,27229,BlesseLeger
202400006680,11288,BlesseHospitalise
202400006681,13043,BlesseLeger
202400006682,42330,BlesseLeger
202400006683,89307,BlesseHospitalise
202400006684,13212,BlesseLeger
202400006685,24557,BlesseHospitalise
202400006686,61151,BlesseHospitalise
202400006687,92072,BlesseLeger
202400006688,34150,Tue
202400006689,10265,BlesseLeger
202400006690,73228,BlesseHospitalise
202400006691,10325,BlesseHospitalise
202400006692,39299,Tue
202400006693,10387,BlesseLeger
202400006694,10387,BlesseLeger
202400006695,13081,BlesseLeger
202400006696,25271,BlesseHospitalise
202400006697,08409,BlesseHospitalise
202400006698,44137,BlesseHospitalise
202400006699,29237,Tue
202400006700,06088,BlesseLeger
202400006701,01036,BlesseHospitalise
202400006702,97411,BlesseLeger
202400006703,06069,BlesseLeger
202400006704,26275,BlesseHospitalise
202400006705,06069,BlesseHospitalise
202400006706,75117,BlesseLeger
202400006707,54546,BlesseHospitalise
202400006708,14740,BlesseHospitalise
202400006709,97801,BlesseLeger
202400006710,75106,BlesseLeger
202400006711,59586,BlesseHospitalise
202400006712,18158,Tue
202400006713,75106,BlesseLeger
202400006714,14630,BlesseLeger
202400006715,10083,BlesseLeger
202400006716,75119,BlesseLeger
202400006717,28393,BlesseHospitalise
202400006718,07101,BlesseHospitalise
202400006719,75117,BlesseLeger
202400006720,33429,Tue
202400006721,07030,BlesseHospitalise
202400006722,19031,BlesseLeger
202400006723,75115,BlesseHospitalise
202400006724,07303,BlesseLeger
202400006725,75115,BlesseLeger
202400006726,62758,BlesseLeger
202400006727,85146,BlesseLeger
202400006728,75114,BlesseLeger
202400006729,73255,BlesseHospitalise
202400006730,17423,BlesseLeger
202400006731,75114,BlesseLeger
202400006732,30061,BlesseHospitalise
202400006733,75113,BlesseLeger
202400006734,33218,BlesseHospitalise
202400006735,75113,BlesseLeger
202400006736,52313,Tue
202400006737,75115,BlesseLeger
202400006738,75113,BlesseHospitalise
202400006739,06088,BlesseLeger
202400006740,91235,BlesseHospitalise
202400006741,75110,BlesseLeger
202400006742,06149,BlesseLeger
202400006743,57582,BlesseHospitalise
202400006744,75107,BlesseLeger
202400006745,97101,BlesseLeger
202400006746,73179,BlesseLeger
202400006747,75103,BlesseLeger
202400006748,34123,BlesseLeger
202400006749,44215,BlesseLeger
202400006750,98831,Tue
202400006751,75103,BlesseLeger
202400006752,97311,Tue
202400006753,75101,BlesseLeger
202400006754,44190,BlesseLeger
202400006755,97106,BlesseHospitalise
202400006756,94028,BlesseLeger
202400006757,44162,BlesseLeger
202400006758,94073,BlesseLeger
202400006759,44020,BlesseHospitalise
202400006760,44114,BlesseLeger
202400006761,44109,BlesseLeger
202400006762,94002,BlesseLeger
202400006763,44009,BlesseLeger
202400006764,83047,BlesseLeger
202400006765,44109,BlesseLeger
202400006766,71588,BlesseHospitalise
202400006767,93073,BlesseLeger
202400006768,44109,BlesseLeger
202400006769,93014,BlesseLeger
